path	n_cols	n_lines	sampled_line	line_text
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_papisto_II/ptk_1900_papisto_II-0281.pdf	1	42	20	muodostettavaksi vastalauseen ynnä herra Scroderuksen teke-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_papisto_II/ptk_1900_papisto_II-0281.pdf	1	42	24	vastalauseen kannalla. Avoisat edelliset puhujat ovat jo tätä
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_papisto_II/ptk_1900_papisto_II-0431.pdf	1	45	15	suuria kustannuksia sen syventämiseksi tehdä ja ilman että ra-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_papisto_II/ptk_1900_papisto_II-0431.pdf	1	45	16	kennetaan rata kaupungista vielä ulommaksi, joten saadaan
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_papisto_II/ptk_1900_papisto_II-0431.pdf	1	45	17	tuollainen Mäntyluoto n:o 2, ja jonne sittekin varsinkin pime-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_papisto_I/ptk_1900_papisto_I-0420.pdf	1	30	5	tinnön n:o 3 erään ritaristossa ja aatelisssa tehdyn säätyesityseh-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_papisto_I/ptk_1900_papisto_I-0420.pdf	1	30	17	Istunto päättyi kello 10,20 i. p.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_papisto_I/ptk_1900_papisto_I-0420.pdf	1	30	29	esityksen n:o 19 johdosta, joka koskee toisen maalla kasvavan
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_talonpojat_III/ptk_1900_talonpojat_III-0201.pdf	1	37	23	Clas v. Collan.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_talonpojat_III/ptk_1900_talonpojat_III-0201.pdf	1	37	24	Nyt esitetyn kutsumuksen johdosta lausui sananvuoron
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_talonpojat_III/ptk_1900_talonpojat_III-0201.pdf	1	37	26	edusmies Bremer: Koska sentapainen päätös, jonka ritaristo
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_talonpojat_I/ptk_1900_talonpojat_I-0052.pdf	1	45	9	dotettu nimittäin niille, jotka saattavat syytteeseen paloviina-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_talonpojat_I/ptk_1900_talonpojat_I-0052.pdf	1	45	28	kin kannatti paloviinaveron korotettavaksi yhdeksi markaksi.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_talonpojat_I/ptk_1900_talonpojat_I-0052.pdf	1	45	39	håller på att den borde få en annan grund, t. ex. i den rikt-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_talonpojat_I/ptk_1900_talonpojat_I-0237.pdf	1	37	5	äänestysesitys:
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_talonpojat_I/ptk_1900_talonpojat_I-0237.pdf	1	37	9	Päätös:
https://pdf.swedeb.se/valtiopaivat-records-pdf/1900/ptk_1900_talonpojat_I/ptk_1900_talonpojat_I-0237.pdf	1	37	14	Esitettiin edusmiesten Erikssonin, Kasurisen ja Ekbergin
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_adeln_II/prot_1904-1905_adeln_II-0104.pdf	1	40	9	skymfligt våld emot en värnlös qvinna.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_adeln_II/prot_1904-1905_adeln_II-0104.pdf	1	40	11	ser igenom petitionsmemorialet, tilldrager sig min uppmärksamhet.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_adeln_II/prot_1904-1905_adeln_II-0104.pdf	1	40	36	jan af detta plenum hos R. o. A. föredragna förslag om landt
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_adeln_I/prot_1904-1905_adeln_I-0066.pdf	1	39	9	Hr Tor Grotenfelt: Jag var också en af de många,
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_adeln_I/prot_1904-1905_adeln_I-0066.pdf	1	39	10	som i går förvägrades rätt till ordet. Jag ber derför i dag få
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_adeln_I/prot_1904-1905_adeln_I-0066.pdf	1	39	32	Hr Axel Ehrnrooth: Förgäfves anhöll jag i går om or-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_adeln_I/prot_1904-1905_adeln_I-0161.pdf	1	39	3	römvärd arbetslust. Möjlighet till förbättringar i dessa afseenden
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_adeln_I/prot_1904-1905_adeln_I-0161.pdf	1	39	35	Hr af Forselles anhöll att få upprepa sitt förra för-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_adeln_I/prot_1904-1905_adeln_I-0161.pdf	1	39	38	På Hr Vicelandtmarskalkens framställning beslöt R. o. A.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_borgare_II/prot_1904-1905_borgare_II-0025.pdf	1	46	32	påminnas därom hvarje dag. Dagligen ske öfvergrepp och våld-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_borgare_II/prot_1904-1905_borgare_II-0025.pdf	1	46	38	sablar misshandlade folket och personer, som icke på något sätt
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_borgare_II/prot_1904-1905_borgare_II-0025.pdf	1	46	40	gatan. Vi hafva i dessa dagar emottagit hotande antydningar om,
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_borgare_II/prot_1904-1905_borgare_II-0576.pdf	1	38	5	————— » Suolahti till Bennäs; se pet. n:o 70.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_borgare_II/prot_1904-1905_borgare_II-0576.pdf	1	38	25	Konkurslag, ny; se mot. n:o 3.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_borgare_II/prot_1904-1905_borgare_II-0576.pdf	1	38	31	ska; se pet. n:o 74.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_borgare_I/prot_1904-1905_borgare_I-0078.pdf	1	33	5	on yksikolmatta eikä nainen ennenkuin on kah-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_borgare_I/prot_1904-1905_borgare_I-0078.pdf	1	33	27	ei omassa maassamme ole tarkempaa tietoa, mutta virallinen tilasto
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/prot_1904-1905_borgare_I/prot_1904-1905_borgare_I-0078.pdf	1	33	28	Tanskassa ja Sveitsissä osoittaa, että niiden maiden kaupungeissa
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_papisto_/ptk_1904-1905_papisto_-0011.pdf	1	44	3	tunut siltä kuin olisimme eksyneet tiettömään korpeen, missä
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_papisto_/ptk_1904-1905_papisto_-0011.pdf	1	44	28	Hyvinarvoisa herra Puhemies, hyvinarvoisa Porvarissääty!
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_papisto_/ptk_1904-1905_papisto_-0011.pdf	1	44	39	lenpuuskat, jotka milloin mistäkin syistä horjahduttavat kanso-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_papisto_/ptk_1904-1905_papisto_-0367.pdf	1	39	19	Valtiovaliokunnan mietinnön muuttamatta ja sen johdosta muut-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_papisto_/ptk_1904-1905_papisto_-0367.pdf	1	39	27	Pappissääty yhtä pitävän päätöksen aikaan saamiseksi yhtyisi
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_papisto_/ptk_1904-1905_papisto_-0367.pdf	1	39	28	lyhempään ajanmääräykseen ja sen ohessa hyväksyisi asetuksen
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_papisto_/ptk_1904-1905_papisto_-0424.pdf	1	44	5	vaan meidän täytyy ryhtyä asioiden lopulliseen käsittelyyn.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_papisto_/ptk_1904-1905_papisto_-0424.pdf	1	44	23	läheisessä yhteydessä tämän suuren pääkysymyksemme kanssa
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_papisto_/ptk_1904-1905_papisto_-0424.pdf	1	44	41	ennenkuin olen siihen tutustunut. Se jääpi seuraavaan istun-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_porvaristo_II/ptk_1904-1905_porvaristo_II-0008.pdf	1	20	8	att det törhända finnes flere andra af ståndets medlemmar, hvilka
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_porvaristo_II/ptk_1904-1905_porvaristo_II-0008.pdf	1	20	12	fredag eftermiddag. Tidens bestämmande torde väl ankomma på
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_porvaristo_II/ptk_1904-1905_porvaristo_II-0008.pdf	1	20	18	Täysi-istunto julistettiin päättyneeksi k:lo 1 i. p.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_porvaristo_II/ptk_1904-1905_porvaristo_II-0548.pdf	1	44	24	————— valittu jäsen. Pk. V. I. 50.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_porvaristo_II/ptk_1904-1905_porvaristo_II-0548.pdf	1	44	26	————— » jäsen. lis. S. V. II. 1050.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_porvaristo_II/ptk_1904-1905_porvaristo_II-0548.pdf	1	44	28	————— hänen y. m. anom. 1) I. 42—48, läh.; 2) I. 239—245, pp.; II. 555
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_porvaristo_I/ptk_1904-1905_porvaristo_I-0045.pdf	1	46	21	annettiin erinomainen täysivaltaisuus sekä luotiin siten järjestely,
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_porvaristo_I/ptk_1904-1905_porvaristo_I-0045.pdf	1	46	40	lisuutenansa peittelemättä ja totuudenmukaisesti esiintuoda Hal-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_porvaristo_I/ptk_1904-1905_porvaristo_I-0045.pdf	1	46	43	dottaa alamaisen esityksen tekemistä Keisarilliselle Majesteetille
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_talonpojat_II/ptk_1904-1905_talonpojat_II-0676.pdf	1	30	4	Adressikirjoitus II. 1171—1173; k. 1191; p. 1191.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_talonpojat_II/ptk_1904-1905_talonpojat_II-0676.pdf	1	30	15	dellisen aseman mukaisesta hallitusmuodosta I. 75—78; I. 78. — Ks.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_talonpojat_II/ptk_1904-1905_talonpojat_II-0676.pdf	1	30	28	n:o 22.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_talonpojat_I/ptk_1904-1905_talonpojat_I-0012.pdf	1	45	2	jäytetty ja kokonaisuudessaan tehty mielivallasta riippuvaksi.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_talonpojat_I/ptk_1904-1905_talonpojat_I-0012.pdf	1	45	11	Arvoisa Talonpoikaissääty! Monessa suhteessa on tätä
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_talonpojat_I/ptk_1904-1905_talonpojat_I-0012.pdf	1	45	44	hyvä yhteisvaikutus tulee vallitsemaan Ritariston ja Aatelin
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_talonpojat_I/ptk_1904-1905_talonpojat_I-0527.pdf	1	30	2	ensin kokoontuville Valtiosäädyille antaa armollisen
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_talonpojat_I/ptk_1904-1905_talonpojat_I-0527.pdf	1	30	6	ten rahastojen sijoittamista säästöpankkeihin, tulisivat
https://pdf.swedeb.se/valtiopaivat-records-pdf/1904-1905/ptk_1904-1905_talonpojat_I/ptk_1904-1905_talonpojat_I-0527.pdf	1	30	16	TARKASTUSVALIOKUNTA.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_adeln_II/prot_1905-1906_adeln_II-0143.pdf	1	45	15	skulle sammanträda för att besluta om bagateller.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_adeln_II/prot_1905-1906_adeln_II-0143.pdf	1	45	21	sjelfkomplettering». Men Utskottet har hyst farhågor i detta af-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_adeln_II/prot_1905-1906_adeln_II-0143.pdf	1	45	39	A:s egendom än det nu föreslagna.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_adeln_II/prot_1905-1906_adeln_II-0337.pdf	1	47	21	ledamot beroende, icke af herskarens personliga tycke, icke heller
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_adeln_II/prot_1905-1906_adeln_II-0337.pdf	1	47	27	Det är derför som jag tager mig friheten förorda reservationen
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_adeln_II/prot_1905-1906_adeln_II-0337.pdf	1	47	45	skäl jag anfört och för att icke äfventyra denna vigtiga reform
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_adeln_II/prot_1905-1906_adeln_II-0431.pdf	1	47	1	Frih. R. A. Wrede: I likhet med Hrr Rein och Kustavi
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_adeln_II/prot_1905-1906_adeln_II-0431.pdf	1	47	34	delar icke vidare ega rum.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_adeln_II/prot_1905-1906_adeln_II-0431.pdf	1	47	47	och det af det naturliga skälet, hvilket också påpekats af Utskot-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_borgare_II/prot_1905-1906_borgare_II-0116.pdf	1	36	8	Finlands folk, som i århundraden under skiftande öden lärt sig
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_borgare_II/prot_1905-1906_borgare_II-0116.pdf	1	36	12	ryska nationen och därmed följande rik utveckling af nationens
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_borgare_II/prot_1905-1906_borgare_II-0116.pdf	1	36	17	i godt samförstånd med det under samma spira förenade ryska
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_borgare_II/prot_1905-1906_borgare_II-0425.pdf	1	46	8	och detta på grund af den lagstiftning, som för närvarande gäller.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_borgare_II/prot_1905-1906_borgare_II-0425.pdf	1	46	38	ylläpito sellaista ehdottomasti vaatii. Sen kokemuksen nojalla,
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_borgare_II/prot_1905-1906_borgare_II-0425.pdf	1	46	46	suhteessa yleisöön, tietää se ilman semmoista ilmoitustakin kokouk-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_borgare_II/prot_1905-1906_borgare_II-0608.pdf	1	43	14	Hr talmannen svarade:
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_borgare_II/prot_1905-1906_borgare_II-0608.pdf	1	43	29	Kaihon hetki on se, jolloin veli jättää hyvästit veljelleen, tietäen,
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_borgare_II/prot_1905-1906_borgare_II-0608.pdf	1	43	39	sanvaltainen katsomustapa ei tunnusta oikeaksi, että ainoastaan
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_papisto_I/prot_1905-1906_papisto_I-0014.pdf	1	45	3	mankommit. De moln, som redan för halftannat årtionde se-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_papisto_I/prot_1905-1906_papisto_I-0014.pdf	1	45	5	nande, omsider i februari 1899 urladdade sig i ett förödande
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_papisto_I/prot_1905-1906_papisto_I-0014.pdf	1	45	7	ker. Med en enstämmighet utan missljud inlade Finlands folk
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_papisto_I/prot_1905-1906_papisto_I-0168.pdf	1	42	7	hundratal af städernas innevånare dervid anses motsvara ett
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_papisto_I/prot_1905-1906_papisto_I-0168.pdf	1	42	21	Hra J. A. Roos: Jag ber att få förena mig om det yrkande,
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/prot_1905-1906_papisto_I/prot_1905-1906_papisto_I-0168.pdf	1	42	36	dotonta saada valmiiksi näillä valtiopäivillä täydellinen ja ehdoton
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_papisto_II/ptk_1905-1906_papisto_II-0196.pdf	1	28	20	Man förbiser härvid emellertid, att åtskilliga administra-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_papisto_II/ptk_1905-1906_papisto_II-0196.pdf	1	28	23	hestämmelser, som göra dessa beroende af ett sådant ämbets-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_papisto_II/ptk_1905-1906_papisto_II-0196.pdf	1	28	27	kejsardömet gifver anledning till missnöje eller giltiga orsaker
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_porvaristo_I/ptk_1905-1906_porvaristo_I-0125.pdf	1	44	25	behåll, att statsutskottets slutbetänkande skall visa, att denna be-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_porvaristo_I/ptk_1905-1906_porvaristo_I-0125.pdf	1	44	36	kallande, hvarför intet hinder föreligger för ständerna att nu be-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_porvaristo_I/ptk_1905-1906_porvaristo_I-0125.pdf	1	44	44	käsittelyn lykkääminen siksi, kunnes valtiovaliokunta on lähettänyt
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_porvaristo_I/ptk_1905-1906_porvaristo_I-0350.pdf	1	44	1	fabrikationen. För kemisk bearbetning behöfvas mycket få häst-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_porvaristo_I/ptk_1905-1906_porvaristo_I-0350.pdf	1	44	38	c:a 18 mil eller mera, måste nedhämtas ungefär 60 à 70% af lag-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_porvaristo_I/ptk_1905-1906_porvaristo_I-0350.pdf	1	44	40	40% nedtagas, ty på par stationers distans kan man i bråda ti-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_porvaristo_I/ptk_1905-1906_porvaristo_I-0424.pdf	1	46	1	Rautatiehallitus myöntää, että rautatiepalvelijain palkkaolot
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_porvaristo_I/ptk_1905-1906_porvaristo_I-0424.pdf	1	46	27	tamiseksi.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_porvaristo_I/ptk_1905-1906_porvaristo_I-0424.pdf	1	46	46	mioon tulee ottaa myöskin se asianlaita, että rautatienpalvelijat
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_talonpojat_/ptk_1905-1906_talonpojat_-0068.pdf	1	40	10	Talonpoikaissäädyn enemmistö puhuu.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_talonpojat_/ptk_1905-1906_talonpojat_-0068.pdf	1	40	20	nyt lopetattaisiin, kuten edusm. Huoponen mainitsi, ja me
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_talonpojat_/ptk_1905-1906_talonpojat_-0068.pdf	1	40	32	Detta är nu en framtidsfråga.
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_talonpojat_/ptk_1905-1906_talonpojat_-0247.pdf	1	43	5	muuta kuin mielihyvällä käsitellä esillä olevaa asiaa. Saate-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_talonpojat_/ptk_1905-1906_talonpojat_-0247.pdf	1	43	22	kotitarpeen-polttoa olivat harjoittaneet. Näin tulivad ne kun-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_talonpojat_/ptk_1905-1906_talonpojat_-0247.pdf	1	43	34	jako-osuus-perusteen ja lähettää mietinnön Valiokuntaan takai-
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_talonpojat_/ptk_1905-1906_talonpojat_-1385.pdf	1	44	31	1060, 1111, 1115, 1118, 1124, 1127—1128, 1132, 1161—1162, 1177
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_talonpojat_/ptk_1905-1906_talonpojat_-1385.pdf	1	44	32	1179, 1180, 1200, 1202—1203, 1243, 1247, 1263—1264, 1265—1267,
https://pdf.swedeb.se/valtiopaivat-records-pdf/1905-1906/ptk_1905-1906_talonpojat_/ptk_1905-1906_talonpojat_-1385.pdf	1	44	43	443, 513—514, 557, 588, 613—614, 619, 624, 643, 644, 662—663, 673
